Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version,Wind_Height_m
1999,1,7,22,30,0,0,0,-2,-7,1.2000000000000002,74.36,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,23,30,0,0,0,-2,-8,1,72.85000000000002,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,0,30,0,0,0,-2,-8,0.8,71.95,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,1,30,0,0,0,-2,-8,0.6000000000000001,70.96000000000002,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,2,30,0,0,0,-2,-8,0.4,70.61,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,3,30,0,0,0,-2,-8,0.4,75.56,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,4,30,0,0,0,-3,-8,0.4,74.51,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,5,30,0,0,0,-3,-9,0.6000000000000001,73.39,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,6,30,0,0,0,-3,-9,0.9,77.38,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,7,30,0,0,0,-3,-9,1.7000000000000002,75.89,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,8,30,23,64,68,-2,-9,2.6,73.07000000000002,71.35395857770901,-0.116223341,-0.330285217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,9,30,0,48,48,-1,-8,2.9000000000000004,70.87,46.914467174146345,0.21413794400244168,0.073394542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,10,30,0,93,93,-1,-8,2.7,65.85,90.89678014990855,1.3838229360946346,1.111132595644909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,11,30,0,43,43,0,-8,2.2,59.24,42.02754351017277,1.1394970078837297,1.0134143773532114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,12,30,0,53,53,0,-9,1.8,53.16,51.801390838119936,1.4425368310170745,1.2871326585027147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,13,30,100,192,235,0,-9,1.7000000000000002,51.58,256.7984586402822,7.199218995245113,6.428823619324266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,14,30,829,76,356,0,-9,1.9,50.78,558.1186913603163,15.438564742828243,13.764208668747294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,15,30,696,55,201,-1,-10,1.5,58.32,351.3689134482787,8.983395155675353,7.929288415330516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,16,30,328,21,38,-2,-9,0.9,68.89,97.71080212032898,0.8905354516130574,0.5974030452520704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,17,30,0,0,0,-3,-10,0.5,71.48,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,18,30,0,0,0,-4,-10,0.6000000000000001,69.34,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,19,30,0,0,0,-5,-11,1,72.25,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,20,30,0,0,0,-5,-11,1.4,68.7,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,21,30,0,0,0,-5,-12,1.8,69.47,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,22,30,0,0,0,-6,-13,2.1,64.63,0,-6,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,23,30,0,0,0,-6,-14,2.4000000000000004,60.73,0,-6,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,0,30,0,0,0,-6,-14,2.7,58.74,0,-6,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,1,30,0,0,0,-5,-14,2.9000000000000004,54.11,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,2,30,0,0,0,-5,-14,2.7,56.06,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,3,30,0,0,0,-5,-13,2.1,57.83,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,4,30,0,0,0,-5,-13,1.9,59.14,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,5,30,0,0,0,-5,-13,1.9,59.53,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,6,30,0,0,0,-5,-13,1.9,60.57,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,7,30,0,0,0,-3,-13,2.4000000000000004,57.61,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,8,30,523,43,134,-1,-11,3.6,52.48,242.13891669041757,4.983159560448143,4.25674281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,9,30,865,58,326,1,-10,4.800000000000002,48.18,531.9699681292592,13.150776443200051,11.554866538812274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,10,30,938,67,450,2,-9,5.1000000000000005,47.3,694.4092036,17.554526542317625,15.47129893165467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,11,30,949,79,518,3,-9,4.7,46.58,776.8540879973408,20.86023469,18.529672423531977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,12,30,952,79,525,4,-8,4.1000000000000005,45.38,786.5377497551589,22.806574249085966,20.44696099982049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,13,30,714,95,401,4,-8,3.6,47.38,588.0260453792501,18.529897561661166,16.765819425523414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,14,30,852,68,358,3,-6,2.8000000000000003,55.17,565.7723886083231,17.739538074188815,16.042220908363845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,15,30,181,83,122,2,-6,1.9,63.61,158.98443785303166,6.397794904,5.920841590807555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,16,30,64,20,24,0,-6,1.7000000000000002,64.11,34.77151875276528,0.9748024954039279,0.870487939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,17,30,0,0,0,0,-7,1.6,62.91,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,18,30,0,0,0,0,-7,1.4,62.22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,19,30,0,0,0,0,-7,1.2000000000000002,65.84,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,20,30,0,0,0,0,-7,1,64.48,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,21,30,0,0,0,0,-7,1,68.43,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,22,30,0,0,0,-1,-8,1.1,67.42,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,23,30,0,0,0,-1,-8,1.2000000000000002,66.39,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,0,30,0,0,0,-1,-8,1.2000000000000002,70.9,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,1,30,0,0,0,-1,-8,1.2000000000000002,70.39,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,2,30,0,0,0,-1,-8,1.2000000000000002,69.63,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,3,30,0,0,0,-2,-8,1.2000000000000002,68.83,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,4,30,0,0,0,-2,-9,1.3,67.91,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,5,30,0,0,0,-2,-9,1.4,71.57000000000002,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,6,30,0,0,0,-3,-9,1.4,69.17,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,7,30,0,0,0,-2,-10,1.8,62.98,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,8,30,290,60,111,0,-8,2.9000000000000004,55.02,169.61910893984017,4.389711929,3.880854602067819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,9,30,862,59,327,2,-9,4.1000000000000005,50.41,531.7326040688951,14.714035279545607,13.118837467338922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,10,30,939,69,454,4,-8,4.5,48.88,697.9556492640296,20.25718747108569,18.16332052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,11,30,967,76,525,5,-7,4.5,47.86,788.5866699870496,23.36821772944615,21.00245772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,12,30,970,77,534,6,-7,4.2,46.22,799.8042816355619,24.998821138802843,22.599408293896158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,13,30,949,72,480,5,-6,3.6,47.85,730.6116729919964,23.05313361431285,20.86129859533686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,14,30,736,65,317,4,-5,2.7,56.9,496.6638879790969,17.025310310683196,15.535318646745907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,15,30,162,85,121,3,-5,1.8,63.76,153.18985926295278,7.265947507388429,6.80637793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,16,30,257,21,36,1,-6,1.7000000000000002,62.43,82.29279170135176,3.307038104220102,3.0601597291160467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,17,30,0,0,0,0,-6,2.3000000000000003,64.01,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,18,30,0,0,0,0,-7,3,66.87,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,19,30,0,0,0,0,-7,3.6,65.27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,20,30,0,0,0,0,-7,3.9,64.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,21,30,0,0,0,0,-7,4.1000000000000005,64.84,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,22,30,0,0,0,0,-7,4.3,59.81,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,23,30,0,0,0,0,-7,4.4,59.76,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,0,30,0,0,0,0,-7,4.3,60.44,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,1,30,0,0,0,1,-7,4,62.41,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,2,30,0,0,0,1,-6,3.9,64.25,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,3,30,0,0,0,1,-6,4.1000000000000005,65.51,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,4,30,0,0,0,1,-6,4.2,61.53,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,5,30,0,0,0,1,-6,4.1000000000000005,61.8,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,6,30,0,0,0,1,-6,4.1000000000000005,61.53,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,7,30,0,0,0,2,-6,4.5,61.47,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,8,30,361,56,120,4,-5,5.1000000000000005,56.75,192.92858758479585,8.321533788722057,7.7427480259676695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,9,30,898,53,333,6,-4,5.4,54.44,546.1954464,17.998841563306108,16.36025522420875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,10,30,961,63,459,8,-4,5.4,47.96,707.8907573853661,23.550970075842493,21.427297803686393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,11,30,763,97,454,9,-4,4.800000000000002,44.16,659.5922141718079,24.065808256547243,22.08703161403182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,12,30,838,80,478,10,-4,3.6,42.24,705.7692886198037,27.439287845147007,25.321979979287597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,13,30,577,131,381,9,-2,2.1,52.7,530.7824634513704,23.487510185856532,21.895162795502422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,14,30,554,101,293,8,-2,0.7000000000000001,55.48,426.1384284470287,20.777463211253615,19.499047925912528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,15,30,579,52,179,6,-2,0.2,64.77,302.9049706820203,15.394726634831034,14.486011722784973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,16,30,273,21,38,4,-4,0.4,63.93,86.83666617649013,6.657057004521641,6.396547006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,17,30,0,0,0,4,-4,0.6000000000000001,66.39,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,18,30,0,0,0,4,-4,0.7000000000000001,65.71000000000001,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,19,30,0,0,0,3,-4,0.8,64.91,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,20,30,0,0,0,3,-5,0.9,64.04,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,21,30,0,0,0,3,-5,0.9,68.08,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,22,30,0,0,0,3,-5,0.9,67.27,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,23,30,0,0,0,3,-5,0.9,66.43,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,0,30,0,0,0,3,-5,1.2000000000000002,65.36,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,1,30,0,0,0,2,-6,1.6,63.89,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,2,30,0,0,0,2,-6,2,62.15,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,3,30,0,0,0,1,-6,2.2,60.42,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,4,30,0,0,0,1,-6,1.9,59.51,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,5,30,0,0,0,0,-7,1.5,63.38,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,6,30,0,0,0,0,-6,1.2000000000000002,63.89,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,7,30,0,0,0,0,-6,1.2000000000000002,60.21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,8,30,532,44,138,2,-5,1.4,65.03,246.77046586456763,9.058664673,8.318353275757957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,9,30,0,38,38,3,-4,2.1,65.79,37.14061984619919,4.0137394231754495,3.902317563636852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,10,30,0,109,109,4,-4,3,62.55,106.53493587462401,6.738892047,6.419287239704708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,11,30,8,158,162,4,-4,3.7,63.5,160.36316015193148,7.936499049961921,7.455409569506127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,12,30,155,226,300,5,-4,4.3,63.22,337.27946403810296,12.959546641032007,11.94770825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,13,30,657,112,399,4,-4,4.2,62.02,569.5879431571336,17.530184450540233,15.821420621068834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,14,30,819,75,361,3,-4,3.3000000000000003,66.29,559.4376134950419,17.099852283094503,15.421539442609378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,15,30,697,54,209,1,-4,1.9,72.34,358.08906626595933,10.905386289377745,9.831119090579866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,16,30,377,22,47,0,-5,1.1,76.52,114.05047152829121,3.328767740820358,2.986616326235484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,17,30,0,0,0,-1,-6,0.9,77.76,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,18,30,0,0,0,-1,-6,0.6000000000000001,76.33,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,19,30,0,0,0,-2,-6,0.8,80.56,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,20,30,0,0,0,-3,-7,1.1,84.68,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,21,30,0,0,0,-3,-7,1.4,82.38,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,22,30,0,0,0,-3,-7,1.9,80.19,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,23,30,0,0,0,-2,-8,2.5,77.26,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,0,30,0,0,0,-2,-8,2.9000000000000004,74.39,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,1,30,0,0,0,-2,-9,3,71.69,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,2,30,0,0,0,-2,-9,2.8000000000000003,70.17,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,3,30,0,0,0,-2,-9,2.3000000000000003,69.19,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,4,30,0,0,0,-2,-9,1.9,68.4,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,5,30,0,0,0,-1,-9,1.6,63.66,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,6,30,0,0,0,0,-9,1.1,60.11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,7,30,0,0,0,0,-9,0.7000000000000001,58.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,8,30,0,12,12,0,-7,0.7000000000000001,56.92,11.728616793536586,0.35167438464642875,0.316488534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,9,30,446,106,247,1,-6,1.3,59.74,349.7974857337458,11.073091783232783,10.023699326031545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,10,30,83,185,219,2,-6,2,61.94000000000001,236.83156225595826,8.507544763349951,7.797050076582076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,11,30,151,222,293,2,-5,2.4000000000000004,65.7,329.2458239354159,10.808676729119604,9.820939257313356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,12,30,128,226,288,2,-5,2.5,67.29,317.2748616059929,10.43209145738331,9.480266873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,13,30,172,203,278,1,-5,2.2,68.19,319.27330326345526,9.656489135,8.698669225193253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,14,30,408,128,272,1,-4,1.4,69.2,368.3459750681122,11.536231362514432,10.431193437310096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,15,30,662,62,212,0,-4,0.7000000000000001,75.98,352.36686567536833,10.565474415061887,9.508373818035782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,16,30,335,26,49,0,-5,0.5,78.29,108.51975322615202,3.2981450597844275,2.9725858001059713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,17,30,0,0,0,-1,-5,0.6000000000000001,81.35000000000002,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,18,30,0,0,0,-2,-6,0.9,85.15,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,19,30,0,0,0,-2,-6,1.2000000000000002,80.74,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,20,30,0,0,0,-3,-7,1.3,80.99,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,21,30,0,0,0,-4,-8,1.5,79.71000000000002,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,22,30,0,0,0,-4,-10,2,76.91,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,23,30,0,0,0,-5,-11,2.7,68.92,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,0,30,0,0,0,-5,-12,3.7,65.04,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,1,30,0,0,0,-5,-12,4.3,62.85,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,2,30,0,0,0,-5,-13,4.4,60.15,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,3,30,0,0,0,-4,-14,4.2,56.99,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,4,30,0,0,0,-4,-14,4.1000000000000005,51.28,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,5,30,0,0,0,-3,-14,4.4,51.31,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,6,30,0,0,0,-2,-14,5.300000000000002,47.95,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,7,30,0,0,0,-1,-14,6.3000000000000025,42.06,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,8,30,142,69,95,0,-13,6.5,38.72,121.9313420652405,2.495445025834801,2.1296509996390793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,9,30,734,58,291,2,-12,6.3000000000000025,39.45,462.48504184109356,11.587291620744672,10.199836495221392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,10,30,0,76,76,3,-11,5.8000000000000025,40.02,74.28123969239839,4.590171658036659,4.3673279389594635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,11,30,0,75,75,4,-9,5.300000000000002,40.72,73.30385495960367,5.620809199917838,5.400897635039027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,12,30,0,73,73,5,-8,5.2,44.59,71.34908549401425,6.587852619615872,6.373805363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,13,30,9,153,157,5,-7,4.7,47.68,155.8865426777516,8.583903695517272,8.116244067484017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,14,30,703,74,324,5,-7,4.3,50.4,493.2984094478914,16.64147870415206,15.161583475808385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,15,30,758,50,224,4,-7,4.3,54.52,385.0150882631706,13.08607217243904,11.931026907649528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,16,30,296,25,46,2,-8,4.4,53.83,98.64240911,4.312705415581507,4.016778188253843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,17,30,0,0,0,1,-9,4.6000000000000005,50.55,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,18,30,0,0,0,1,-9,4.5,48.51,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,19,30,0,0,0,1,-9,4.1000000000000005,48.18,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,20,30,0,0,0,1,-9,4,47.86,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,21,30,0,0,0,1,-10,4.3,45.58,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,22,30,0,0,0,1,-10,4.5,43.81,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,23,30,0,0,0,2,-11,4.6000000000000005,42.97,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,15,0,30,0,0,0,2,-11,4.9,41.98,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,15,1,30,0,0,0,2,-11,5.1000000000000005,40.87,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,15,2,30,0,0,0,1,-11,5,40.24,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,15,3,30,0,0,0,1,-11,5,40.07,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,15,4,30,0,0,0,2,-11,4.800000000000002,40.48,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,15,5,30,0,0,0,2,-11,4.2,41.63,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
